
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 6.8696781e+03; maximum gradient component mag -2.5468e+01
  7 -0.01023 -7.39665e-02 |  8 -0.01043 -7.76024e-02 |  9 -0.01063 -8.14253e-02
 10 -0.01082 -8.54337e-02 | 11 -0.01099 -8.96329e-02 | 12 -0.01116 -9.40120e-02
 13 -0.01132 -9.85589e-02 | 14 -0.01147 -1.03274e-01 | 15 -0.01160 -1.08138e-01
 16 -0.01171 -1.13139e-01 | 17 -0.01181 -1.18263e-01 | 18 -0.01189 -1.23500e-01
 19 -0.01195 -1.28835e-01 | 20 -0.01199 -1.34268e-01 | 21 -0.01201 -1.39804e-01
 22 -0.01200 -1.45470e-01 | 23 -0.01197 -1.51323e-01 | 24 -0.01191 -1.57434e-01
 25 -0.01182 -1.63897e-01 | 26 -0.01171 -1.70833e-01 | 27 -0.01157 -1.78363e-01
 28 -0.01140 -1.86612e-01 | 29 -0.01120 -1.95692e-01 | 30 -0.01097 -2.05689e-01
 31 -0.01072 -2.16669e-01 | 32 -0.01044 -2.28639e-01 | 33 -0.01013 -2.41547e-01
 34 -0.00980 -2.55255e-01 | 35 -0.00946 -2.69535e-01 | 36 -0.00910 -2.84078e-01
 37 -0.00874 -2.98501e-01 | 38 -0.00837 -3.12388e-01 | 39 -0.00801 -3.25289e-01
 40 -0.00766 -3.36770e-01 | 41 -0.00733 -3.46417e-01 | 42 -0.00702 -3.53872e-01
 43 -0.00674 -3.58971e-01 | 44 -0.00648 -3.61781e-01 | 45 -0.00624 -3.62609e-01
 46 -0.00600 -3.62018e-01 | 47 -0.00577 -3.60733e-01 | 48 -0.00551 -3.59417e-01
 49 -0.00520 -3.58704e-01 | 50 -0.00483 -3.59010e-01 | 51 -0.00437 -3.60439e-01
 52 -0.00376 -3.62500e-01 | 53 -0.00298 -3.64287e-01 | 54 -0.00198 -3.64408e-01
 55 -0.00072 -3.61087e-01 | 56  0.00085 -3.53114e-01 | 57  0.00277 -3.39382e-01
 58  0.00504 -3.19853e-01 | 59  0.00768 -2.95584e-01 | 60  0.01066 -2.68112e-01
 61  0.01394 -2.38710e-01 | 62  0.01745 -2.07861e-01 | 63  0.02108 -1.76014e-01
 64  0.02470 -1.45577e-01 | 65  0.02810 -1.23054e-01 | 66  0.03102 -1.18414e-01
 67  0.03323 -1.38114e-01 | 68  0.03460 -1.77891e-01 | 69  0.03517 -2.20624e-01
 70  0.03511 -2.39243e-01 | 71  0.03457 -2.10804e-01 | 72  0.03360 -1.28838e-01
 73  0.03205 -1.51978e-02 | 74  0.02967  8.35389e-02 | 75  0.02629  1.22697e-01
